측정지역,법적구분,용도구분,지역구분,측정지점,측정년도,측정분기,평균 낮,평균 밤,낮 09시 자료,낮 12시 자료,낮 16시 자료,낮 20시 자료,밤 23시 자료,밤 01시 자료
부산진구개금2동백병원주변,가,종합병원,일반,하성약국 옆,2022,3,57,46,58,61,57,54,47,46
강서구명지동,나,일반주거,도로,더웨스턴,2022,3,64,56,64,63,65,64,59,54
강서구명지동,나,일반주거,도로,퀸덤아파트,2022,3,62,56,63,63,63,62,59,54
강서구명지동,나,일반주거,일반,삼정그린코아,2022,3,54,44,54,57,56,52,47,41
강서구명지동,나,일반주거,일반,에덴하우스,2022,3,57,52,54,57,56,61,55,49
강서구명지동,나,일반주거,일반,협성휴포레,2022,3,54,46,52,56,55,53,47,46
기장군기장읍,나,일반주거,도로,기장FILA 앞,2022,3,67,66,68,67,67,68,68,65
기장군기장읍,나,일반주거,도로,초이스안경 앞,2022,3,69,67,70,69,70,70,68,66
기장군기장읍,나,일반주거,일반,678치킨 앞,2022,3,54,56,51,53,55,58,57,56
기장군기장읍,나,일반주거,일반,대진아파트 앞,2022,3,56,51,55,57,55,58,50,52
기장군기장읍,나,일반주거,일반,유한빌라 앞,2022,3,58,54,55,57,62,59,57,52
기장군정관읍,나,일반주거,도로,EG더원,2022,3,65,61,66,65,67,65,63,59
기장군정관읍,나,일반주거,도로,LH아파트,2022,3,66,58,66,66,67,66,60,57
기장군정관읍,나,일반주거,일반,동일스위트,2022,3,54,49,52,55,55,54,50,49
기장군정관읍,나,일반주거,일반,이진캐스빌,2022,3,51,42,51,52,53,48,43,42
기장군정관읍,나,일반주거,일반,하늘애,2022,3,53,45,52,56,53,53,46,45
동래구사직2동,나,일반주거,도로,시티부동산 건너편,2022,3,62,57,62,62,64,61,59,56
동래구사직2동,나,일반주거,도로,종로엠스쿨 앞,2022,3,65,59,65,65,66,64,62,57
동래구사직2동,나,일반주거,일반,남다른대구막창 앞,2022,3,56,52,55,56,55,59,52,53
동래구사직2동,나,일반주거,일반,대구반야월막창 사직점 앞,2022,3,62,58,59,62,63,66,63,54
동래구사직2동,나,일반주거,일반,쌍용예가 107동 앞,2022,3,56,50,55,55,55,59,51,50
해운대구중1동,다,상업지역,도로,노보텔호텔 우,2022,3,72,71,73,71,72,72,73,70
해운대구중1동,다,상업지역,도로,노보텔호텔 좌,2022,3,72,72,72,72,72,74,73,71
해운대구중1동,다,상업지역,일반,노보텔호텔 뒤,2022,3,59,54,59,61,60,58,56,53
해운대구중1동,다,상업지역,일반,파라다이스호텔 옆,2022,3,58,56,57,58,58,59,57,55
해운대구중1동,다,상업지역,일반,파라다이스호텔 입구,2022,3,57,55,54,58,58,59,58,52
영도구남항동,다,준공업지역,도로,구 남항새마을금고 앞,2022,3,67,61,67,67,68,66,63,60
영도구남항동,다,준공업지역,도로,카이스트안경 앞,2022,3,68,61,69,69,69,68,63,60
영도구남항동,다,준공업지역,일반,신한아파트 앞,2022,3,59,52,63,60,62,54,47,58
영도구남항동,다,준공업지역,일반,영도종합상가 앞,2022,3,65,40,64,81,68,47,42,39
영도구남항동,다,준공업지역,일반,유성티엠주식회사 앞,2022,3,58,53,63,58,60,54,49,57
중구 대청공원,가,녹지,도로,시민아파트 앞,2022,4,65,59,66,65,66,65,63,56
중구 대청공원,가,녹지,도로,시민헌장 앞,2022,4,53,45,55,54,54,51,50,41
중구 대청공원,가,녹지,일반,도서관 앞,2022,4,52,44,54,53,53,50,46,43
중구 대청공원,가,녹지,일반,동상 앞,2022,4,49,39,52,48,50,48,42,37
중구 대청공원,가,녹지,일반,충혼탑입구,2022,4,57,54,59,58,58,56,61,48
부산진구 개금2동 백병원 주변,가,종합병원,도로,개금2동새마을금고 앞,2022,4,64,55,63,66,67,61,57,54
부산진구 개금2동 백병원 주변,가,종합병원,도로,주원초등학교 앞,2022,4,63,56,63,65,65,62,57,55
부산진구 개금2동 백병원 주변,가,종합병원,일반,건강탕 앞,2022,4,59,54,60,61,63,55,58,51
부산진구 개금2동 백병원 주변,가,종합병원,일반,고원아파트1동 107동 앞,2022,4,54,49,55,59,55,50,50,48
부산진구 개금2동 백병원 주변,가,종합병원,일반,하성약국 옆,2022,4,57,48,61,59,56,53,48,48
강서구 명지동,나,일반주거,도로,더웨스턴,2022,4,65,58,64,64,68,64,60,56
강서구 명지동,나,일반주거,도로,퀸덤아파트,2022,4,63,57,64,63,63,62,60,55
강서구 명지동,나,일반주거,일반,삼정그린코아,2022,4,58,46,57,58,59,58,53,39
강서구 명지동,나,일반주거,일반,에덴하우스,2022,4,57,54,55,57,57,61,57,51
강서구 명지동,나,일반주거,일반,협성휴포레,2022,4,53,45,54,55,53,53,47,43
기장군 기장읍,나,일반주거,도로,기장FILA 앞,2022,4,68,64,68,68,69,69,68,61
기장군 기장읍,나,일반주거,도로,초이스안경 앞,2022,4,70,64,69,71,70,70,68,61
기장군 기장읍,나,일반주거,일반,678치킨 앞,2022,4,56,52,59,54,53,58,54,50
기장군 기장읍,나,일반주거,일반,대진아파트 앞,2022,4,53,48,52,53,55,54,50,46
동래구사직2동,나,일반주거,일반,대구반야월막창 사직점 앞,2022,2,71,64,74,66,76,70,69,60
영도구남항동,다,준공업지역,일반,영도종합상가 앞,2021,4,61,39,64.6,60.8,64.9,54.2,40,38.5
영도구남항동,다,준공업지역,일반,유성티엠주식회사 앞,2021,4,56,36,59.6,57.6,58.2,48.5,36.6,36.2
동래구사직2동,나,일반주거,도로,종로엠스쿨 앞,2021,2,65,59,66,66,66,64,63,56
동래구사직2동,나,일반주거,일반,남다른대구막창 앞,2021,2,58,53,58,60,58,57,59,47
동래구사직2동,나,일반주거,일반,대구반야월막창 사직점 앞,2021,2,59,57,58,60,59,62,59,56
동래구사직2동,나,일반주거,일반,쌍용예가 107동 앞,2021,2,55,48,58,55,54,54,53,44
해운대구중1동,다,상업지역,도로,노보텔호텔 우,2021,2,72,73,73,72,72,72,72,74
해운대구중1동,다,상업지역,도로,노보텔호텔 좌,2021,2,72,72,73,72,72,72,73,72
해운대구중1동,다,상업지역,일반,노보텔호텔 뒤,2021,2,56,54,56,56,58,57,55,53
해운대구중1동,다,상업지역,일반,파라다이스호텔 옆,2021,2,60,57,57,60,61,62,60,54
해운대구중1동,다,상업지역,일반,파라다이스호텔 입구,2021,2,58,56,54,56,61,61,58,54
영도구남항동,다,준공업지역,도로,구 남항새마을금고 앞,2021,2,67,61,68,70,68,64,64,59
영도구남항동,다,준공업지역,도로,카이스트안경 앞,2021,2,70,62,68,79,69,65,64,60
영도구남항동,다,준공업지역,일반,신한아파트 앞,2021,2,59,49,63,59,63,51,51,47
영도구남항동,다,준공업지역,일반,영도종합상가 앞,2021,2,62,38,68,68,65,47,39,38
영도구남항동,다,준공업지역,일반,유성티엠주식회사 앞,2021,2,56,44,63,58,58,48,44,44
중구대청공원내,가,녹지,도로,시민아파트 앞,2021,3,66,59,66.1,66.3,66.3,65.8,61.4,58.1
중구대청공원내,가,녹지,도로,시민헌장 앞,2021,3,57,53,57.2,56.4,56.3,59.1,54.4,51.6
중구대청공원내,가,녹지,일반,도서관 앞,2021,3,52,47,53.9,53.7,51.7,50.6,47.6,46.3
중구대청공원내,가,녹지,일반,동상 앞,2021,3,52,45,57.1,50.6,54.2,47.9,46.2,44.3
중구대청공원내,가,녹지,일반,충혼탑인구,2021,3,57,57,59.2,57.3,59.4,56.3,60.8,53.1
부산진구개금2동백병원주변,가,종합병원,도로,개금2동새마을금고 앞,2021,3,63,55,63,64.1,63.7,61.2,56.4,54.1
부산진구개금2동백병원주변,가,종합병원,도로,주원초등학교 앞,2021,3,64,56,63.9,64.2,65.5,62.1,56.5,54.9
부산진구개금2동백병원주변,가,종합병원,일반,건강탕 앞,2021,3,57,53,56.5,59,58.2,55.7,54.7,51.9
부산진구개금2동백병원주변,가,종합병원,일반,고원아파트1동 107호 앞,2021,3,54,49,51.5,53.5,50.5,58.5,49,49.6
부산진구개금2동백병원주변,가,종합병원,일반,하성약국 옆,2021,3,56,49,56.6,56.3,56.5,53.8,50.5,46.8
기장군기장읍동부리,나,일반주거,도로,기장FILA 앞,2021,3,68,64,67.7,67.7,67.8,68.2,67.2,61.7
기장군기장읍동부리,나,일반주거,도로,초이스안경 앞,2021,3,70,65,69.7,70.3,70.4,70,69,61.8
기장군기장읍동부리,나,일반주거,일반,678치킨 앞,2021,3,52,53,49.5,51.8,54.1,55.4,53.6,51.5
기장군기장읍동부리,나,일반주거,일반,대진아파트 앞,2021,3,55,50,58.2,53.9,54.6,53.6,55.6,44.2
기장군기장읍동부리,나,일반주거,일반,유한빌라 앞,2021,3,58,55,57,58.6,59.6,58.3,59.4,52.4
동래구사직2동,나,일반주거,도로,시티부동산 건너편,2021,3,63,55,62.7,63.4,64.2,62.6,57.5,53.3
동래구사직2동,나,일반주거,도로,종로엠스쿨 앞,2021,3,66,59,66.7,67.4,66.6,65.1,61.6,55.8
동래구사직2동,나,일반주거,일반,남다른대구막창 앞,2021,3,57,48,57.8,55.7,56.5,57.3,50.4,45.8
동래구사직2동,나,일반주거,일반,대구반야월막창 사직점 앞,2021,3,61,50,59.3,64.5,60.1,61.2,52.3,48.5
동래구사직2동,나,일반주거,일반,쌍용예가 107동 앞,2021,3,55,49,54.2,53.6,55.1,56.7,56.2,43.2
해운대구중1동,다,상업지역,도로,노보텔호텔 우,2021,3,72,70,72.8,72.6,72.6,72.3,71.5,69
해운대구중1동,다,상업지역,도로,노보텔호텔 좌,2021,3,73,71,73.6,73.4,75,73.2,73.1,69.7
해운대구중1동,다,상업지역,일반,노보텔호텔 뒤,2021,3,56,54,55.6,56.9,56.7,54.6,55.8,53.3
해운대구중1동,다,상업지역,일반,파라다이스호텔 옆,2021,3,57,55,56.9,57.9,57.9,57.2,55.9,54.7
해운대구중1동,다,상업지역,일반,파라다이스호텔 입구,2021,3,56,56,54.4,58.4,57.6,56.6,56,55.9
영도구남항동,다,준공업지역,도로,구 남항새마을금고 앞,2021,3,67,63,67,66.7,68.6,65.8,65.6,60
영도구남항동,다,준공업지역,도로,카이스트안경 앞,2021,3,68,66,67.9,67.8,68.6,67.1,66.7,64.9
영도구남항동,다,준공업지역,일반,신한아파트 앞,2021,3,61,52,62.1,60.3,70.6,53.2,59,45.5
영도구남항동,다,준공업지역,일반,영도종합상가 앞,2021,3,64,45,70.9,66.8,66.3,52.8,44.8,45.5
영도구남항동,다,준공업지역,일반,유성티엠주식회사 앞,2021,3,58,47,58.8,59.7,65.9,50.4,50.8,44.1
중구대청공원내,가,녹지,도로,시민아파트 앞,2021,4,64,59,65.3,64,65.3,63.5,62.3,57.3
중구대청공원내,가,녹지,도로,시민헌장 앞,2021,4,55,52,54.7,54.5,55.8,54,50.9,53.3
중구대청공원내,가,녹지,일반,도서관 앞,2021,4,52,44,53,53.3,53.2,51,42.2,46.9
중구대청공원내,가,녹지,일반,동상 앞,2021,4,48,43,50.9,47.2,49,46.2,43.3,43.4
중구대청공원내,가,녹지,일반,충혼탑인구,2021,4,56,52,56.5,57.1,57.1,53.6,57.5,46.5
부산진구개금2동백병원주변,가,종합병원,도로,개금2동새마을금고 앞,2021,4,62,55,62.6,63.8,63.9,59.5,58.3,52.9
부산진구개금2동백병원주변,가,종합병원,도로,주원초등학교 앞,2021,4,64,57,67.1,65.3,64.9,60.5,58.5,54.9
부산진구개금2동백병원주변,가,종합병원,일반,건강탕 앞,2021,4,60,53,60.8,61.5,60.9,58.6,53.6,52.3
부산진구개금2동백병원주변,가,종합병원,일반,고원아파트1동 107호 앞,2021,4,52,45,53.3,52.5,52.1,50.2,46,43.9
부산진구개금2동백병원주변,가,종합병원,일반,하성약국 옆,2021,4,55,49,56.3,59,56.1,49.7,50.1,49.1
기장군기장읍동부리,나,일반주거,도로,기장FILA 앞,2021,4,70,63,69.2,71,70.1,69.5,65.9,59.9
기장군기장읍동부리,나,일반주거,도로,초이스안경 앞,2021,4,68,64,68.4,69.5,68.5,68,66.5,61.7
기장군기장읍동부리,나,일반주거,일반,678치킨 앞,2021,4,53,50,51.7,52.1,53.9,56.6,52.8,47.1
기장군기장읍동부리,나,일반주거,일반,대진아파트 앞,2021,4,55,46,53,55.2,55,56.7,47.7,44
기장군기장읍동부리,나,일반주거,일반,유한빌라 앞,2021,4,60,52,65,58.4,58.4,58.9,54.3,50.5
동래구사직2동,나,일반주거,도로,시티부동산 건너편,2021,4,64,55,61.3,65.4,68.1,63.5,57.9,52.7
동래구사직2동,나,일반주거,도로,종로엠스쿨 앞,2021,4,66,60,65.2,66.4,66.5,67.3,62.5,57.4
동래구사직2동,나,일반주거,일반,남다른대구막창 앞,2021,4,56,51,54.6,58,56.5,56.8,54.2,49.2
동래구사직2동,나,일반주거,일반,대구반야월막창 사직점 앞,2021,4,60,58,54.8,62.8,59.8,63.8,58.8,56.8
동래구사직2동,나,일반주거,일반,쌍용예가 107동 앞,2021,4,54,46,52.4,60.7,54.3,50.9,51.1,41.6
해운대구중1동,다,상업지역,도로,노보텔호텔 우,2021,4,73,69,73.1,73.1,71.9,74.1,70.5,66.6
해운대구중1동,다,상업지역,도로,노보텔호텔 좌,2021,4,71,68,71.2,70.8,70.4,72.1,69.6,67.4
해운대구중1동,다,상업지역,일반,노보텔호텔 뒤,2021,4,57,53,54.8,58,58,57.1,54.4,53.2
해운대구중1동,다,상업지역,일반,파라다이스호텔 옆,2021,4,56,54,50.8,58.3,58.2,57.8,55.2,53.7
해운대구중1동,다,상업지역,일반,파라다이스호텔 입구,2021,4,56,53,55,57,58.1,56.8,54.3,53.3
영도구남항동,다,준공업지역,도로,구 남항새마을금고 앞,2021,4,66,61,67,66.5,68.1,65.4,66.5,55.3
영도구남항동,다,준공업지역,도로,카이스트안경 앞,2021,4,67,60,68,67.2,68.8,65.8,62.7,56.9
영도구남항동,다,준공업지역,일반,신한아파트 앞,2021,4,57,41,62.2,58.9,59.3,50.1,40,41.5
중구대청공원내,가,녹지,도로,시민아파트 앞,2021,1,56,50,55,57,58,54,54,46
중구대청공원내,가,녹지,도로,시민헌장 앞,2021,1,65,59,66,67,66,63,63,55
중구대청공원내,가,녹지,일반,도서관 앞,2021,1,51,44,55,51,50,49,47,41
중구대청공원내,가,녹지,일반,동상 앞,2021,1,51,44,50,53,53,48,46,43
중구대청공원내,가,녹지,일반,충혼탑인구,2021,1,59,53,59,61,60,56,58,49
부산진구 개금2동 백병원 주변,가,종합병원,도로,개금2동새마을금고 앞,2021,1,61,55,62,63,62,59,56,55
부산진구 개금2동 백병원 주변,가,종합병원,도로,주원초등학교 앞,2021,1,63,57,64,65,65,61,57,58
부산진구 개금2동 백병원 주변,가,종합병원,일반,건강탕 앞,2021,1,56,51,60,57,55,53,52,51
부산진구 개금2동 백병원 주변,가,종합병원,일반,고원아파트1동 107호 앞,2021,1,54,51,56,54,56,53,52,51
부산진구 개금2동 백병원 주변,가,종합병원,일반,하성약국 옆,2021,1,56,49,58,59,55,52,49,50
기장군기장읍동부리,나,일반주거,도로,기장FILA 앞,2021,1,69,66,70,69,68,69,68,65
기장군기장읍동부리,나,일반주거,도로,초이스안경 앞,2021,1,70,64,71,70,69,70,66,63
기장군기장읍동부리,나,일반주거,일반,678치킨 앞,2021,1,54,55,55,51,55,57,56,54
기장군기장읍동부리,나,일반주거,일반,대진아파트 앞,2021,1,55,46,55,58,54,54,47,45
기장군기장읍동부리,나,일반주거,일반,유한빌라 앞,2021,1,58,54,57,58,60,58,55,54
동래구사직2동,나,일반주거,도로,시티부동산 건너편,2021,1,64,58,64,64,65,64,59,57
동래구사직2동,나,일반주거,도로,종로엠스쿨 앞,2021,1,65,61,66,65,66,66,62,60
동래구사직2동,나,일반주거,일반,남다른대구막창 앞,2021,1,56,53,56,57,56,58,56,50
동래구사직2동,나,일반주거,일반,대구반야월막창 사직점 앞,2021,1,59,55,57,59,58,62,59,52
동래구사직2동,나,일반주거,일반,쌍용예가 107동 앞,2021,1,55,45,55,55,57,53,48,43
해운대구중1동,다,상업지역,도로,노보텔호텔 우,2021,1,74,74,74,74,74,74,78,70
해운대구중1동,다,상업지역,도로,노보텔호텔 좌,2021,1,72,71,72,72,72,72,73,69
해운대구중1동,다,상업지역,일반,노보텔호텔 뒤,2021,1,57,55,56,57,58,57,56,55
해운대구중1동,다,상업지역,일반,파라다이스호텔 옆,2021,1,58,60,56,57,60,60,60,60
해운대구중1동,다,상업지역,일반,파라다이스호텔 입구,2021,1,58,57,56,61,58,58,57,57
영도구남항동,다,준공업지역,도로,구 남항새마을금고 앞,2021,1,67,62,67,70,69,65,64,60
영도구남항동,다,준공업지역,도로,카이스트안경 앞,2021,1,68,63,68,69,69,67,65,62
영도구남항동,다,준공업지역,일반,신한아파트 앞,2021,1,61,54,62,61,63,60,61,47
영도구남항동,다,준공업지역,일반,영도종합상가 앞,2021,1,64,43,67,79,65,48,44,42
영도구남항동,다,준공업지역,일반,유성티엠주식회사 앞,2021,1,59,48,62,58,64,54,49,48
중구대청공원내,가,녹지,도로,시민아파트 앞,2021,2,65,59,64,66,68,64,64,55
중구대청공원내,가,녹지,도로,시민헌장 앞,2021,2,55,50,55,55,57,54,54,46
중구대청공원내,가,녹지,일반,도서관 앞,2021,2,52,46,53,52,54,50,49,43
중구대청공원내,가,녹지,일반,동상 앞,2021,2,50,46,53,48,51,48,49,43
중구대청공원내,가,녹지,일반,충혼탑인구,2021,2,55,57,55,54,56,56,60,54
부산진구개금2동백병원주변,가,종합병원,도로,개금2동새마을금고 앞,2021,2,62,56,63,64,62,59,59,53
부산진구개금2동백병원주변,가,종합병원,도로,주원초등학교 앞,2021,2,63,56,62,65,64,61,59,53
부산진구개금2동백병원주변,가,종합병원,일반,건강탕 앞,2021,2,56,47,59,56,58,53,49,46
부산진구개금2동백병원주변,가,종합병원,일반,고원아파트1동 107호 앞,2021,2,53,45,60,49,55,48,48,43
부산진구개금2동백병원주변,가,종합병원,일반,하성약국 옆,2021,2,55,46,57,56,56,51,46,46
기장군기장읍동부리,나,일반주거,도로,기장FILA 앞,2021,2,68,65,68,68,69,69,68,62
기장군기장읍동부리,나,일반주거,도로,초이스안경 앞,2021,2,68,63,69,68,68,70,66,61
기장군기장읍동부리,나,일반주거,일반,678치킨 앞,2021,2,55,56,50,53,56,62,61,52
기장군기장읍동부리,나,일반주거,일반,대진아파트 앞,2021,2,55,46,58,55,54,54,50,43
기장군기장읍동부리,나,일반주거,일반,유한빌라 앞,2021,2,59,54,56,61,61,59,56,52
동래구사직2동,나,일반주거,도로,시티부동산 건너편,2021,2,62,54,63,64,63,61,58,51
기장군기장읍동부리,나,일반주거,도로,초이스안경 앞,2021,4,68,64,68.4,69.5,68.5,68,66.5,61.7
기장군기장읍동부리,나,일반주거,일반,678치킨 앞,2021,4,53,50,51.7,52.1,53.9,56.6,52.8,47.1
기장군기장읍동부리,나,일반주거,일반,대진아파트 앞,2021,4,55,46,53,55.2,55,56.7,47.7,44
기장군기장읍동부리,나,일반주거,일반,유한빌라 앞,2021,4,60,52,65,58.4,58.4,58.9,54.3,50.5
동래구사직2동,나,일반주거,도로,시티부동산 건너편,2021,4,64,55,61.3,65.4,68.1,63.5,57.9,52.7
동래구사직2동,나,일반주거,도로,종로엠스쿨 앞,2021,4,66,60,65.2,66.4,66.5,67.3,62.5,57.4
동래구사직2동,나,일반주거,일반,남다른대구막창 앞,2021,4,56,51,54.6,58,56.5,56.8,54.2,49.2
동래구사직2동,나,일반주거,일반,대구반야월막창 사직점 앞,2021,4,60,58,54.8,62.8,59.8,63.8,58.8,56.8
동래구사직2동,나,일반주거,일반,쌍용예가 107동 앞,2021,4,54,46,52.4,60.7,54.3,50.9,51.1,41.6
해운대구중1동,다,상업지역,도로,노보텔호텔 우,2021,4,73,69,73.1,73.1,71.9,74.1,70.5,66.6
해운대구중1동,다,상업지역,도로,노보텔호텔 좌,2021,4,71,68,71.2,70.8,70.4,72.1,69.6,67.4
해운대구중1동,다,상업지역,일반,노보텔호텔 뒤,2021,4,57,53,54.8,58,58,57.1,54.4,53.2
해운대구중1동,다,상업지역,일반,파라다이스호텔 옆,2021,4,56,54,50.8,58.3,58.2,57.8,55.2,53.7
